,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33
719,537.661377,641.6316528,437.9505615,410.7085571,277.4599609,579.829895,165.3160553,124.5238113,1038.676636,1684.154053,93.53231049,310.4994812,437.8266296,214.1105194,457.5282898,6.47397089,7.747601986,329.2099609,307.2208252,152.7470551,636.5059814,256.9875488,265.6653442,280.7797241,212.0898285,134.1661682,244.4605103,185.1044922,254.7674103,9.148415565,1101.340576,3.998211384,-97.53051758,147.3810577,394.2785339,-449.1091614,285.9907227,-693.737793,-193.1980133,-1011.854187,318.116394,520.1907959,142.9607239,306.0802612,166.6683655,160.194397,320.8158264,320.8158264,776.8447266,583.6467285,254.4367828,213.2263336,-212.1531219,-110.6251373,56.76790237,-133.2436676,346.4700012,-367.6126709,-90.15272522,224.0118256,347.5047607,-102.009491,180.034668,135.3134155,-5.069824696
720,641.1747437,88.11691284,246.7474976,165.2009277,255.9707642,223.7050018,408.8232117,754.5396729,402.3706665,3152.369873,92.61862183,336.7332764,525.6239014,232.4475861,540.8908691,6.853246689,8.990157127,310.0367432,348.0988464,158.344696,764.4424438,253.6992798,232.4329987,310.191803,216.6422119,136.4710083,289.9676514,206.3041229,281.468689,9.399646759,1077.36145,-280.8009644,188.1823425,319.4689941,40.9047699,-527.3418579,510.0775757,-1017.500671,-35.46508789,-1516.407959,498.9072876,768.0928345,858.4693604,535.6452637,493.6616211,486.8083801,44.05845642,44.05845642,937.5961304,902.1310425,592.0942993,-425.1468506,352.4940186,72.10494995,244.5433502,-351.7328796,-73.41396332,-181.5943146,74.37644958,65.64844513,233.0857849,363.3816223,-108.4618835,-158.3049622,-314.7660217
721,439.0204773,277.7442627,412.7102966,115.4151535,33.05644608,137.1510468,498.8475647,558.3519287,757.6897583,2722.243408,90.63954163,286.8087158,547.9260254,246.5908813,483.3731384,6.136499882,7.800571918,328.5415649,277.6184387,158.8237915,685.3527832,269.5411072,211.4748383,300.9104919,223.9862061,121.8602829,269.3778381,165.832428,264.7409058,8.421687126,996.4725952,-65.43361664,-25.20593071,338.7109375,34.87591553,-503.1214905,555.0237427,-1002.112244,-48.93523026,-1366.656616,364.544281,635.5449829,711.6201172,388.9541321,270.1252747,263.9887695,138.8721313,138.8721313,981.5638428,932.6286011,604.0870361,-442.4776917,157.2273254,263.2213745,348.4975891,-396.1999207,-46.277771,-6.319749355,26.73669624,-47.58709717,309.7372742,315.6556091,-43.85674667,-83.92185974,-209.6891785
722,648.4102783,241.9654846,112.9305496,93.51955414,297.5596313,246.5685577,238.9597931,451.4963684,492.462677,3988.63208,106.2515488,360.4231873,527.6317139,266.6346741,596.0551758,6.529342651,9.923584938,336.8902588,379.549408,178.9916534,677.2606201,278.9222717,275.1500244,348.9155884,261.0213318,161.0244293,307.9610596,223.0091553,318.4894714,10.78697681,1181.083496,-169.2905426,63.03899765,85.21337128,393.9063721,-931.8446045,656.6347656,-1397.535767,-61.94049454,-1968.845215,571.3094482,923.4915161,1085.508179,656.8568726,632.111084,625.5817871,120.9827423,120.9827423,1317.550171,1255.609619,918.7193604,-290.5002441,470.8105469,79.37574768,279.4839478,-477.6431274,187.1428833,-199.5465088,98.01311493,69.43165588,371.8448486,120.8181763,71.94062042,18.06161308,-151.0685272
723,200.7481689,479.7650757,244.6610565,441.7445374,669.1217651,381.1831055,60.32478714,810.3529053,355.6421204,1317.689453,80.0479126,249.8193512,386.1254883,194.5618134,420.8297424,5.189764977,6.550686836,245.0222168,259.0166016,122.5876007,545.668335,211.6448669,206.0244293,236.7298279,187.349762,109.1637268,226.5124207,173.4092407,225.9006805,7.316644669,861.7619629,-250.2901459,170.2422333,-44.16314697,-5.378829002,-240.6676178,-53.314888,-392.2469177,-234.5461731,-801.0986328,408.8517151,547.6072388,-38.33300781,353.0454102,341.0673828,335.8776245,239.8825378,239.8825378,434.8813782,200.3352051,-44.6870079,232.9394684,-140.7372894,-332.1389771,-63.76678848,175.9024811,57.0369873,-543.7838745,125.3379364,300.4966125,-132.4038086,169.4754333,-184.5736542,-226.4693298,-357.9828796
724,1034.494263,189.8026886,385.472229,452.908783,105.5738525,221.7258148,353.4648743,557.2763062,115.8987045,2510.385986,94.35408783,264.5827026,502.6318665,216.5278625,471.8745728,7.288667679,8.666127205,333.52005,322.1323242,156.716156,603.4019775,250.2519836,220.6553802,288.1736145,211.0281067,129.1745605,260.6931763,186.5019531,270.4998779,8.912193298,1119.416382,-522.4725342,428.1184692,383.0813904,128.9402466,-282.6257629,401.1244812,-710.0999146,-75.15769196,-1242.663574,532.5637207,738.5266113,520.2836914,521.9987183,582.6878662,575.3991699,94.9013443,94.9013443,701.4202271,626.2625732,292.7424927,-226.1920929,-234.9790497,159.8233032,271.9580078,-244.4083252,18.21623421,-90.42868805,15.14515972,16.21559715,271.3769836,242.4769287,-27.60780525,-72.66667938,-214.1097565
725,152.4507446,258.2874756,98.16975403,34.31414795,43.73390579,437.6048279,508.6659241,510.4994812,291.590271,3225.68335,94.30768585,283.0518188,423.875946,194.0905151,454.5231018,6.617358208,8.114940643,303.166748,294.4205933,146.9809723,678.6333618,232.554184,204.7539063,269.6837463,180.4341125,120.2756424,228.4407654,164.2746582,251.2877197,9.134852409,1012.37738,-218.5423431,124.2346573,23.18670845,-89.27830505,-757.036438,497.1713562,-1125.497192,-55.41525269,-1613.015381,487.5181885,764.2651978,839.2680054,570.1746826,603.1697998,596.5524292,129.1437378,129.1437378,1089.440552,1034.025269,730.8585205,-335.3645935,546.1494141,62.29119873,163.3618927,-350.1903687,14.82577324,-170.26297,-126.5290756,106.3218536,238.9535065,213.6149902,-27.62418175,-67.3129425,-191.8988342
726,786.0636597,22.15837479,510.1257935,104.3943939,394.9197998,471.7062378,287.7663879,21.0380249,246.5416718,3506.604736,103.0356369,317.1189575,479.3711853,232.3315887,518.5481567,6.471837997,8.576910973,339.182251,299.7995911,166.4882507,699.8193359,302.2722473,236.7662964,296.2036133,196.2442017,148.2910919,294.035553,197.3445587,276.6589355,8.606793404,1224.151978,-369.4330444,266.3973999,43.31588745,373.3147278,-714.9021606,441.0990906,-1097.473633,-96.79968262,-1689.648804,592.1751099,876.3894043,931.9596558,644.0578003,717.6848145,711.2129517,11.07918739,11.07918739,945.5410767,848.741394,509.5591736,155.8443146,85.29914856,-106.5170822,75.1332016,-274.6108398,430.4551697,-408.7893372,-13.86952972,221.0704193,464.8369446,-136.4196167,250.3219604,202.6435089,52.9773941
727,756.5834351,112.9812164,263.7470398,329.8283081,304.3994141,229.9347687,110.2097473,625.2720947,119.313797,2904.939453,94.140625,285.6274719,442.3569946,246.553421,463.0747681,5.186889172,7.162512779,306.4841919,301.4608765,141.9646912,602.6658936,237.25737,223.5510559,326.0629883,207.9899902,125.0259247,252.4254608,200.381012,258.1723633,8.912427902,1020.752136,-387.7217712,293.5811462,126.6011658,242.2604828,-512.1965942,353.1702881,-875.0339966,-79.51955414,-1412.847168,537.8131714,784.8591309,698.3206177,538.3057251,613.0440674,607.8571777,56.49060822,56.49060822,804.1392822,724.619751,418.1355591,-144.9531403,9.090566635,20.43086433,232.106369,-211.2055817,66.25244141,-216.8265076,87.57290649,93.95663452,144.4802399,186.1730194,-59.15332794,-107.5653763,-259.5343323
728,818.8547363,355.4189453,441.6147461,417.296051,482.2721252,228.255127,337.8731079,761.8353271,617.552124,918.9403076,86.89756012,258.4334717,432.3838806,204.0516663,438.6373291,6.393421173,6.593903542,306.3275146,280.0094604,135.6418304,587.4081421,229.2888184,220.2363739,257.4342346,199.9582214,137.871582,249.4645386,160.7912445,241.3314819,7.728196621,933.0299072,-300.6564026,213.7588501,533.2878418,-15.08953094,106.9151917,167.9391937,-210.7553253,-114.7133636,-532.2935791,321.538269,429.2630005,-50.34447098,225.2113495,108.1123047,101.7188873,177.7094727,177.7094727,298.4805603,183.7672119,-122.5602951,-127.4992218,-271.5026855,-107.3682022,103.8003464,-32.2973671,-95.20185852,-336.6570129,145.6151123,153.6338806,122.8253403,344.6663818,-160.432724,-199.279892,-321.2239685
729,68.22925568,194.3782806,430.7684326,3.355533838,601.8538818,484.8206482,548.6273804,5.400157452,1023.119812,2535.169189,87.39658356,315.6050415,479.4667664,226.5565491,464.8075256,5.938588619,7.587599754,306.6817017,310.5792847,157.9459076,662.1464233,254.9766083,235.1111298,274.052063,208.7027283,132.3781433,278.8005676,200.8475189,293.7709351,8.433490753,983.9373169,128.1278839,-215.5244598,54.84841537,141.508728,-629.3961792,368.6395264,-979.5027466,-129.3602142,-1286.293579,306.7909241,566.8537598,673.5882568,340.2972107,182.2805939,176.3420105,97.18914032,97.18914032,860.3789673,731.0187378,424.3370667,208.2700043,228.0224762,-289.0235901,-33.51110077,-210.693634,418.9636536,-544.0002441,57.85365295,307.5631714,481.4333801,-140.1630707,268.871521,220.3467712,68.02401733
730,893.9805908,275.7015381,199.3849182,272.9136047,626.6482544,156.0687714,205.8790131,70.91915131,354.8145142,3077.868408,94.23097992,294.6452332,499.8611755,257.5267029,478.0056763,6.615981579,8.935232162,310.1165466,332.5925598,156.9167786,676.7581177,289.8009033,258.8059082,299.4279175,213.2827759,125.1577606,256.4029846,199.6762543,276.8438721,8.785474777,1089.789917,-270.7885742,176.5576019,158.2009735,464.9910583,-643.4031982,506.9589539,-1040.385864,-102.8784714,-1549.740479,509.3546143,791.2115479,728.1307373,533.6848755,565.0338135,558.4178467,137.850769,137.850769,994.8970947,892.0186157,581.9020386,-20.46774292,204.4595795,-89.55136871,154.8690338,-350.0421753,329.5744324,-379.3522644,247.2960052,144.5588837,457.5872803,-73.17144775,226.9213715,178.6795959,27.245121
731,396.1680603,569.0713501,147.1776733,350.8617554,383.7956848,122.6818619,257.7896423,159.0722198,742.8848877,2419.731201,92.28755188,261.7883911,410.0772095,225.7752228,418.7845459,5.818398952,7.883480072,303.8652649,293.2077942,131.9490356,627.0892944,256.8574524,226.0620422,263.589325,208.5352478,135.0514374,244.8453217,185.7668152,241.0836029,8.09196949,1000.825012,-17.42417145,-74.86338043,53.81599808,324.927887,-672.9625854,464.9901733,-962.1317139,-120.9080658,-1325.457764,363.3260498,619.8556519,466.3259277,394.0804138,338.6219177,332.8035278,284.535675,284.535675,1027.513794,906.6057129,602.7404785,-59.54846954,129.049881,38.0647316,201.9665375,-333.0411377,273.4926758,-218.7927094,165.0029755,61.62279892,374.1822815,-28.64735794,156.3297424,111.4484711,-29.43708229
732,760.562561,217.8425751,490.1064758,93.0958252,250.2861023,131.2657166,454.6509399,129.2772369,743.5731812,2375.979004,79.93309784,278.4948425,421.8616943,205.6829529,495.0464478,5.904942036,7.278343201,286.1180725,348.7147217,152.1186829,617.8972168,258.1333313,213.1859589,282.6616211,196.7387695,129.8038483,269.4831543,187.1079865,285.2262573,8.667831421,916.5797119,-60.14039993,-19.79269791,416.9267883,283.4953613,-438.7185974,577.1505737,-841.552124,-19.02817535,-1177.711792,336.1596375,563.2739258,626.3254395,357.5909729,198.7041931,192.7992401,108.9212875,108.9212875,836.8896484,817.8615112,531.7434082,-224.0953827,34.69495773,115.748642,256.6804504,-425.0318604,200.9364777,-142.3847046,107.9013977,25.9811573,541.4075317,68.54666901,194.1311493,148.9258575,7.02315712
733,275.953125,451.3634338,558.1784668,504.3496094,376.5984802,60.07751465,102.4676208,820.7303467,67.58313751,2494.713135,84.05562592,316.2332764,509.6074219,212.6378784,441.8408203,5.549981117,8.004763603,280.8675232,312.916626,164.5974579,643.234314,238.7253113,234.8707123,267.1029358,194.2624207,133.4205475,245.3335724,189.5566254,239.1319275,8.721111298,981.3439331,-358.5008545,274.4452209,-105.1149979,22.56725883,-547.454895,126.1065979,-824.7786865,-232.2836151,-1361.314575,536.5358887,762.8082886,361.8690796,550.1704102,644.8655396,639.3155518,225.6817169,225.6817169,805.2277222,572.9440918,292.0765686,94.43074036,-419.2937622,65.44242096,238.5805359,38.4908638,55.93988037,-173.2828827,203.3155823,28.52238274,-69.22753906,189.393692,-173.1224518,-218.9193268,-362.6790771
734,562.9627075,66.35974884,551.3709717,229.3769531,388.9145508,207.3167114,112.2061844,608.4151001,250.5250244,3298.125,94.44911957,321.0926514,544.1491699,230.6588287,477.3303833,6.588350773,9.223144531,289.7875671,331.832489,157.9445953,682.9640503,271.0547791,255.540863,281.8749695,206.1166077,151.3849792,261.5814209,213.5677185,277.1769409,9.112582207,1202.141724,-357.1564026,262.7073059,-21.35504913,227.1613464,-646.4014893,303.9537659,-1050.925293,-139.6253815,-1615.225464,564.3001709,839.1868286,834.6000977,608.5280151,695.4978027,688.9094238,33.17987442,33.17987442,891.7367554,752.1113281,462.3237915,16.03584099,-97.78390503,18.95229912,193.2870789,-146.0091705,162.0450134,-252.1024933,136.8120575,88.58790588,133.2509308,99.53640747,-33.03624725,-84.63420868,-246.6039734
735,566.7993774,382.3234558,409.2192993,194.0843811,88.6885376,43.15006638,277.249176,139.9543457,407.0300293,3423.088135,84.15052032,305.4821167,495.5560913,189.1646423,556.9040527,6.094525337,8.104110718,293.6402588,271.8101501,150.1943512,675.9603882,275.3124084,239.3908539,293.3727722,220.4332733,115.6429825,258.2304382,205.4896545,276.6114502,8.761836052,1001.279907,-126.9084854,42.7579689,55.62474442,384.2661438,-851.7767334,601.9193726,-1254.937378,-92.39551544,-1757.018677,502.0813904,801.5737305,855.7338257,612.4091187,557.5864258,551.4919434,191.1617279,191.1617279,1229.953125,1137.557617,843.9173584,-176.7869263,72.65670776,295.3336792,380.9037781,-451.7250366,274.9381104,20.02126884,108.7098083,-87.53098297,441.0820618,-16.70768356,195.8965302,146.2502289,-9.593127251
736,970.6978149,456.0072021,210.6491699,183.8153076,430.8361206,414.2684326,275.7053833,685.9099121,695.362793,1740.030029,91.86947632,295.0085449,464.6485291,218.468338,526.8258057,6.275031567,8.359904289,329.217865,319.2447205,152.4001923,662.3865967,259.4769897,235.4313812,278.6054993,200.4174347,129.8831177,274.210968,197.0016174,271.2807312,8.827114105,1133.442261,-290.2670288,198.3975525,516.550354,163.8804016,-164.5809326,386.1227722,-539.0015869,-90.22784424,-947.4402466,408.4386292,582.812439,200.9501801,364.3441162,245.956955,239.6819153,228.0036011,228.0036011,648.5974731,558.3696289,229.1517792,-286.4243774,267.9221191,-137.0720673,65.48137665,-233.7225647,-52.7018013,-396.5490417,34.2870636,213.124115,239.1683502,326.9127808,-85.01597595,-132.6115723,-282.0176086
737,1020.956116,144.11763,530.666687,261.3300171,540.4515991,155.7377167,219.1271057,782.5134888,689.7283936,868.7401733,79.63022614,282.8700867,415.7303467,182.5246735,433.1444092,5.102686882,7.897513866,277.2085876,256.435791,133.6275482,529.4819946,243.9989319,210.2784424,252.9860229,189.5453644,127.2321777,241.8529358,159.8691101,257.618042,7.662038803,918.671936,-281.0179138,201.3876953,643.1723633,96.76583099,185.1611176,175.1411591,-161.358139,-69.21109009,-439.9007568,278.5426331,369.7850037,51.39234161,187.2603149,32.65853882,27.55585289,72.058815,72.058815,187.6124725,118.4013748,-158.8072205,-163.8024139,-262.5146484,-100.4043961,111.4784546,-41.51362228,-122.2887878,-344.4033203,196.0483093,141.5075684,126.3475647,364.1417236,-163.2009735,-201.8253479,-323.0700989
738,479.5526428,664.3850098,646.1206055,159.5783997,12.18702698,111.3375854,157.9920654,330.8550415,592.7834473,2499.899414,97.20082855,308.2930298,506.5566406,227.0758667,429.2025452,5.867178917,8.500585556,298.0601501,301.4137573,132.5077667,626.829895,221.1576843,226.1478729,293.2352905,210.4548645,112.7984772,231.613327,165.87883,263.0147705,8.009181976,980.8728027,-85.51901245,-11.68181515,73.02926636,321.004364,-665.8678589,430.6040649,-1006.041626,-166.3828583,-1404.381958,398.3403625,663.576355,423.9319458,436.5005188,405.6383362,399.7711487,332.1925049,332.1925049,1079.816406,913.4335327,615.3733521,-124.1875305,-178.8691101,257.3724976,359.6437378,-298.0963135,173.908783,36.21481323,48.40184021,-66.40844727,268.5415955,57.70454407,69.05744171,28.98111916,-96.82138062
739,131.9344025,225.2147064,306.5039063,283.1653137,520.0903931,168.600647,46.5496788,819.9101563,217.1007843,3334.756592,103.1232986,348.2539978,509.6662598,211.1121521,535.864624,6.078439713,8.277328491,307.0267334,325.2376404,142.48909,674.4317627,261.8225708,249.2494507,299.8076782,235.6073456,142.5527954,262.6133728,181.8003845,267.8045044,8.31234169,972.6946411,-211.2777252,108.1544342,-216.3426361,136.9993134,-797.661377,233.064743,-1134.100464,-173.2271881,-1692.326904,558.2264404,842.2682495,791.8490601,631.1560669,653.5178833,647.4394531,112.6073532,112.6073532,1008.786438,835.5592041,528.5325317,-3.656342268,84.7625351,-55.25138092,177.4400482,-90.57565308,86.91931152,-317.0739746,203.016449,122.3676453,-52.05836487,175.6940765,-163.1911316,-207.1141052,-344.9915161
740,153.553833,195.4301605,238.3399353,250.0313263,408.0209351,126.9910812,200.0295105,659.6538696,243.9203339,2989.268555,78.0044632,325.6525269,434.192749,189.0584869,438.2721863,5.415950775,7.349149704,279.9492798,276.8203125,151.7260132,582.3143311,258.2085266,217.5591278,271.6572571,191.1721649,126.6051636,248.5865784,172.9548035,251.9935455,7.747222424,949.9996338,-201.643631,123.6391602,-99.78064728,51.69085312,-716.0049438,290.5718079,-1026.064087,-124.1336899,-1505.489502,479.4254456,735.7613525,740.2704468,546.7028809,587.8560791,582.4401855,97.71508026,97.71508026,928.3515015,804.2177734,524.2684937,-58.90773773,93.94304657,17.38977623,195.0231018,-138.8457947,79.93805695,-240.8187408,167.2022095,76.6341629,60.54818726,168.6485291,-96.45980835,-138.245697,-269.4146118
741,214.4748688,612.6956787,330.9543762,181.8986206,172.6896667,91.99370575,380.478241,455.6054077,856.4676514,2284.602783,84.53833008,282.6724243,436.0361023,202.5458069,455.8601685,5.288038731,7.601067066,287.5789795,276.4509888,153.2321625,576.4494019,232.0301361,228.0979919,257.2655334,182.3988342,113.2690735,270.990509,200.4923706,280.3568726,7.649625301,1041.056641,3.841538191,-88.37986755,124.1089554,94.20745087,-617.4536743,458.8902283,-929.7557373,-123.734024,-1276.743896,346.9880676,589.6747437,410.5346069,387.1289063,278.2568054,272.9687805,306.3478394,306.3478394,1015.629211,891.8952026,604.3162231,-188.4414978,63.59641647,170.8929138,281.8173828,-305.6580505,117.2165451,-61.13721848,111.5524445,-24.55183601,292.2868652,153.7739716,36.84139252,-11.59756088,-163.6509705
742,280.0169067,453.3822327,94.58100128,497.8402405,484.7899475,414.0704346,122.888443,837.7266846,1095.153442,1852.982666,97.80290985,294.184967,475.3051453,243.4270477,537.3778687,6.275369644,8.107207298,304.233429,321.6455078,166.3235626,710.729248,268.8684387,242.5173645,326.3817749,210.3933411,128.1970062,315.1497192,209.3098755,258.3254089,8.641138077,1000.235718,60.75529861,-158.5582123,192.5019531,148.2702637,-377.4012756,275.7182617,-704.9929199,-147.713501,-1023.369751,318.3768616,532.3439331,288.6278076,288.9169006,69.91587067,63.64050293,226.6911163,226.6911163,733.902832,586.1893311,281.9559021,-96.9047699,118.3079758,-156.8044281,95.71162415,-109.3946991,12.4899292,-425.6728821,59.11706543,230.6701355,60.76536179,302.65979,-159.7610931,-210.3303528,-369.0709534
743,753.8340454,696.878479,535.6965942,420.8617554,581.0021362,449.9536743,138.1338654,183.6011505,246.8330688,3204.803467,111.8276138,380.6697998,590.7601929,261.6229858,595.5157471,7.40798378,9.639374733,348.5057373,369.1265564,185.6016541,778.4075928,332.7805481,284.2912598,342.7243958,270.1230164,161.4019775,320.6946106,243.5598145,303.4410706,10.61672497,1302.879639,-387.0339966,275.2063904,-106.7034149,473.5034485,-804.7212524,317.3480225,-1105.817017,-289.6643677,-1780.735474,674.918457,970.4684448,442.9827881,708.845459,788.2481689,780.8401489,348.4392395,348.4392395,1130.221924,840.5574951,492.0517883,372.2356262,-178.1507874,-161.9202881,90.76065826,-131.7463684,503.9819946,-494.7008362,86.30131531,251.9637299,341.5142822,-183.2874146,211.1218872,152.277832,-32.43792343
744,276.6610107,263.8366394,45.82704163,251.6898499,2.184690475,405.1141968,399.4233093,147.6724854,848.3230591,3443.766113,97.52284241,314.9551697,427.0548401,229.3738098,482.115448,6.159061909,7.841469288,276.1381836,304.9885254,151.9120789,723.934021,283.7861633,260.9933777,300.7800293,194.7227478,143.736618,269.4685059,206.7453308,262.9720154,9.785108566,1129.513062,40.72816849,-138.2510071,45.55394745,271.8352356,-919.1703491,649.769165,-1307.432983,-38.79217148,-1714.584717,407.1516724,729.937561,989.4586182,500.5637817,425.6000366,419.4409485,131.9183197,131.9183197,1245.453735,1206.661621,930.5234375,-239.1428833,426.4171143,180.4351349,257.825531,-497.8570862,258.7142029,-103.3510132,-101.1663208,42.95449066,476.5357971,10.75431919,185.9972687,136.0476074,-20.74805641
745,203.1910553,466.9789429,233.6347656,0.478171796,318.9087524,545.1203613,506.5994263,316.486969,17.1439476,3262.493896,98.54637909,317.5657349,495.9699402,232.3144531,454.0063171,6.163131237,7.233788013,287.6721802,328.1317444,141.9423981,659.4216919,261.7196655,212.7607727,282.453186,221.1324005,124.044899,265.034668,190.5324707,274.4570923,7.955512047,1001.977966,-326.306488,227.7601166,-124.3881226,1.272683382,-822.5993042,380.6454468,-1141.198975,-177.3703003,-1719.754517,578.555542,871.0021973,663.7817383,638.6877441,763.2369995,757.0738525,233.4894714,233.4894714,1123.526855,946.1566162,658.484436,12.13939285,425.3087463,-142.9616241,35.86613846,-238.7030487,250.842453,-404.6813049,-85.77254486,246.5870514,286.7397156,14.19222069,97.26761627,51.23497391,-93.26486206
746,936.2894287,264.2461853,209.2343292,250.8288879,423.7690125,511.9064636,109.0842285,129.7531891,647.0925293,1978.25,87.53972626,261.5143738,422.4724731,195.8442841,464.3632813,5.496256351,7.107833862,277.3052673,284.131012,130.6441345,634.4518433,254.689209,224.3672943,292.6300049,174.5198517,127.7469482,232.5082855,176.1572418,265.1148682,7.968370914,933.8816528,-145.2343445,57.69461441,319.2192383,471.8358459,-331.2016907,388.9065552,-667.0783691,-86.59577179,-1018.996094,351.9177246,542.8806152,408.4049377,347.0363159,234.5907593,229.0944977,132.1230927,132.1230927,665.5432739,578.9475098,301.6422424,7.111534119,174.3886566,-192.3937836,28.40483284,-258.2624207,265.3739624,-447.0830078,-23.31399727,264.2251587,406.4002075,-32.86567307,177.0392609,134.4796753,0.882014275
747,994.116394,353.2423401,85.00315094,273.8129883,526.864563,358.601532,209.5349121,505.0375061,280.1271057,2073.014893,88.97677612,269.3905334,466.0703125,211.3462677,453.8882446,6.208231926,7.254467487,313.7201538,264.4685364,128.9673309,660.0126953,259.2936401,222.9145203,310.5445862,197.4842682,130.5920258,248.8819275,172.1151581,272.0927734,8.858930588,966.2739868,-366.6274414,277.6506653,375.0614014,252.4275513,-267.9511719,373.6220398,-639.8909302,-94.13059235,-1084.356445,444.4655151,635.4734497,344.3261108,424.1271667,414.7044678,408.4962158,176.62117,176.62117,690.3140259,596.1834106,282.4632568,-190.4885254,301.1965332,-174.3538971,81.64060211,-244.6547241,54.16618729,-433.6475525,93.21699524,228.9039917,264.4781799,194.715744,-9.623274803,-51.20629883,-181.7384338
748,380.0856628,632.1724243,412.1105347,44.00651932,486.3609619,352.4120789,245.3483734,414.2504272,462.0889893,2068.761475,92.45801544,281.276825,460.5102844,194.3591309,510.6719971,5.06680727,7.230404377,269.4009705,280.2425842,137.322998,550.2216187,242.6221008,203.5734558,277.7067566,210.340744,124.8984756,256.6153564,171.9228668,241.0021667,8.844338417,971.3095703,-196.0139008,103.5558929,35.14117813,148.9305878,-493.0967407,246.9610901,-744.7988281,-208.8082123,-1200.124756,455.3259277,660.4367065,199.3556976,466.0776062,410.7315369,405.6647034,316.0862122,316.0862122,824.2976685,615.489502,346.088501,86.61211395,94.10456085,-171.2965851,56.42583466,-109.638092,196.2502136,-413.9186707,72.44229126,221.2809143,183.9382172,60.36514664,20.1055851,-21.43097878,-151.8172913
749,658.7380371,309.0686646,467.118042,410.6316833,82.83994293,524.8517456,358.4268799,634.100708,876.6940308,1722.355103,81.95246124,336.0311279,509.7687683,237.4610596,477.9907837,5.843675137,9.2127285,293.4368286,292.1956787,146.2530518,657.1936035,267.8156738,247.8123322,291.8251343,219.5539551,124.9249496,303.0410767,208.3574524,290.5626526,9.173630714,1034.418213,-121.1968613,39.24440002,432.79422,104.7469635,-196.9688263,293.7319336,-585.4803467,-121.2572403,-910.637207,325.1568604,514.6184692,287.9257813,277.1573792,124.3234558,118.4797821,154.5343323,154.5343323,587.7817383,466.5244751,173.0876465,-98.31336975,-220.5561218,44.63526154,155.1261902,-147.4788818,49.16551208,-223.1804047,-140.3404694,136.6989288,243.6198883,253.8755646,-42.42072678,-92.7598877,-250.7781677
750,276.8970947,699.6055908,344.642395,80.03511047,98.47128296,237.6618347,373.2435303,272.8486938,1001.029236,2950.901855,99.73992157,335.9821472,489.1031799,236.3147888,545.4712524,7.18112278,8.603769302,312.3266296,308.6907959,164.3013916,698.9332886,296.802887,236.4803162,306.4797363,229.4018402,123.6222763,309.1238403,186.0811615,251.72229,9.507183075,1179.466919,61.2428894,-160.9828186,88.14338684,249.996582,-848.2001953,600.3613892,-1209.012451,-128.2908936,-1619.927979,410.9155579,717.4721069,603.9946289,481.1573181,346.6016235,339.4205017,349.8027954,349.8027954,1294.99646,1166.705566,854.3789063,-232.1974335,274.2557678,204.2422028,299.3876038,-436.0600281,203.8625946,-92.56067657,5.910609245,7.092133999,393.8382874,105.2612381,104.955986,59.99877548,-81.12517548
751,119.7694397,349.6766357,268.6783142,133.0709381,100.8826523,255.3773499,465.096344,567.5477295,815.1898193,2942.963135,94.10365295,302.9879456,433.9425049,224.2783966,467.4056702,5.367021084,7.561066151,315.5874023,328.2645874,149.3010559,667.4299316,262.6005554,221.6556091,332.9384155,185.9634705,122.3263855,260.9565125,191.0906677,283.0600891,9.255327225,1152.176025,-42.39509964,-51.7085495,94.09352112,-16.71918488,-724.8284302,515.934021,-1098.195557,-60.57541275,-1500.235596,402.0400085,683.7058716,749.7664185,459.4274902,394.0618286,388.6947937,174.8383179,174.8383179,1091.881958,1031.306519,715.7191772,-339.1607361,265.6806946,159.3369293,301.5976868,-366.6329956,27.47225952,-103.2636414,-2.38099432,31.34075356,262.4136658,233.4842682,-23.61473274,-69.78224182,-214.7053986
752,298.9692993,463.1638794,260.8234863,107.5032425,87.26379395,255.86409,472.2716064,196.5159912,971.4085083,3224.181641,98.38816071,357.1868286,546.5627441,229.2744293,493.5426025,6.716471672,8.275099754,330.5610352,339.9488525,157.8678284,721.7508545,307.035614,252.2689972,288.6871338,238.2999268,142.8123016,266.014679,214.4259491,294.3909607,8.624276161,1035.330811,130.1417084,-228.5298615,159.6303253,269.4806824,-867.6933594,670.1368408,-1332.139282,-82.11680603,-1679.428345,347.2890625,674.6965942,861.4324341,445.4222107,299.1686401,292.4521484,231.5819397,231.5819397,1316.321167,1234.204346,903.6433716,-294.5934753,353.4241028,217.3486023,287.5152893,-512.2689819,217.6755524,-89.68702698,-2.423234224,1.171870589,503.4523621,48.33914566,182.0531158,130.247818,-32.37282562
